SG_UE	NM_UE	CD_CARGO	DS_CARGO	SQ_CANDIDATO	NR_CANDIDATO	NM_CANDIDATO	NM_URNA_CANDIDATO
21750	SANTA RITA	12	VICE-PREFEITO	1,50002E+11	11	EDNALDO PEREIRA DE SANTANA	EDNALDO DO EDILICYA
20010	CUBATI	12	VICE-PREFEITO	1,50002E+11	40	HELINE FERNANDA SILVA DE ASSIS DANTAS	FERNANDA
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	20022	JAQUELINE MARIA CUNHA SOARES	JACK SOARES
21458	PRATA	13	VEREADOR	1,50002E+11	10333	ALDAIR ALVES CLEMENTE	ALDAIR ALVES
19607	CASSERENGUE	13	VEREADOR	1,50002E+11	45777	GIOVANNA DE ALMEIDA FERREIRA	GIOVANNA ALMEIDA
21199	PAULISTA	13	VEREADOR	1,50002E+11	22222	ALEXANDRE DA SILVA GOMES	ALEXANDRE GOMES
20230	FAGUNDES	13	VEREADOR	1,50002E+11	11200	MARIA BETANIA DE LIRA SILVA	BETA DE ZÉ PAULO
21253	PEDRAS DE FOGO	13	VEREADOR	1,50002E+11	10111	ADIANE BARBOSA DA SILVA	ADIANE BARBOSA
20273	GUARABIRA	13	VEREADOR	1,50002E+11	22678	ANTONIO SILVESTRE DA SILVA	ANTONIO DE BIBI
19291	BAÍA DA TRAIÇÃO	13	VEREADOR	1,50002E+11	77555	WELLINGTON CICERO DO NASCIMENTO	WELLINGTON MOTO TÁXI
20575	JUNCO DO SERIDÓ	13	VEREADOR	1,50002E+11	55555	FRANCISCO BENTO CABRAL NETO	NETO CABRAL
19607	CASSERENGUE	13	VEREADOR	1,50002E+11	10999	LUIS CARLOS MIRANDA DE CASTRO	LUIS CARLOS
21636	SALGADO DE SÃO FÉLIX	13	VEREADOR	1,50002E+11	70000	MARIO ROMERO CORREIA CAVALCANTE	MÁRIO ROMERO
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	12444	MARCOS ANTONIO SILVA SANTOS	MAYCON CELL
19054	ALAGOA GRANDE	13	VEREADOR	1,50002E+11	22333	GEOVANNI VITORINO DA SILVA	GEOVANNI DA MALHADA
19151	ARAÇAGI	13	VEREADOR	1,50002E+11	45555	ANA PAULA GONÇALO DE FREITAS DANTAS	PAULA DE CASQUINHA
21512	QUEIMADAS	13	VEREADOR	1,50002E+11	40333	SANDRA MARIA PEREIRA DA COSTA	SANDRA DE ZÉ PEREIRA
19291	BAÍA DA TRAIÇÃO	13	VEREADOR	1,50002E+11	77777	JUSSIELI FRANÇA CARVALHO	JUSSIELI FRANÇA
21431	POMBAL	13	VEREADOR	1,50002E+11	10555	ANA ISABELLE SANTANA DE ARAUJO	PRINCESA
20001	SANTA CECÍLIA	13	VEREADOR	1,50002E+11	40111	ANA PAULA PINHEIRO DA SILVA	ANINHA DA MANIÇOBA
21857	SÃO JOSÉ DA LAGOA TAPADA	13	VEREADOR	1,50002E+11	11222	RAIMUNDO MENDES DE SOUSA FILHO	RAIMUNDO FILHO
20257	FREI MARTINHO	13	VEREADOR	1,50002E+11	10555	SIMONE FÁTIMA DE MEDEIROS SILVA	SIMONE
19933	CONDE	13	VEREADOR	1,50002E+11	10000	EDUARDO SOARES CASSOL	EDUARDO CASSOL
20672	LAGOA SECA	13	VEREADOR	1,50002E+11	18456	DANILO MOISES ARAUJO CARNEIRO	DANILO CERNEIRO
20338	IBIARA	13	VEREADOR	1,50002E+11	22111	CLENILDO DE SOUSA ALVES	CLENILDO SHOW
19879	CATOLÉ DO ROCHA	13	VEREADOR	1,50002E+11	10234	MARIA JOSÉ DE MENESES LOBO MAIA	MARY MAIA
20230	FAGUNDES	13	VEREADOR	1,50002E+11	40444	JAQUELINE FABLICIO MORAES TAVEIRA	JAQUELINE TAVEIRA
22250	SOUSA	13	VEREADOR	1,50002E+11	43001	ALDINA ROQUE DA PAZ FILHA SILVA	ALDINA ROQUE
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	22000	LARISSA SANDRINELLI LIMA DANTAS	LARISSA SANDRINELLY
21032	NOVA FLORESTA	13	VEREADOR	1,50002E+11	15888	FRANCISCO GILSON DA SILVA	GILSON BORGES
19356	BARRA DE SÃO MIGUEL	13	VEREADOR	1,50002E+11	10222	EVAIR ALVES DE SOUZA	PRETO DE VAL
19372	BAYEUX	13	VEREADOR	1,50002E+11	55333	CAROLAINE PEREIRA DE OLIVEIRA	CAROLAINE OLIVEIRA
22250	SOUSA	13	VEREADOR	1,50002E+11	22555	JOSEMBERG LOPES SICUPIRA	JOSEMBERG SICUPIRA
20850	MASSARANDUBA	13	VEREADOR	1,50002E+11	11000	JOSE NAILTON GOMES PAIVA	NAILTON PAIVA
21199	PAULISTA	11	PREFEITO	1,50002E+11	22	CARLOS ALBERTO SOARES DE OLIVEIRA NETO	CARLOS ALBERTO
19992	CRUZ DO ESPÍRITO SANTO	13	VEREADOR	1,50002E+11	40111	SALUSTIANO FRANÇA	SALU
21539	QUIXABA	13	VEREADOR	1,50002E+11	44666	VITORIA PEREIRA DA SILVA	VITORIA
21610	SALGADINHO	13	VEREADOR	1,50002E+11	10222	DAMIANA MENDES DA SILVA	DAMIANA MENDES
19780	BARRA DE SANTANA	13	VEREADOR	1,50002E+11	11111	JORÇAN DE LUCENA MEIRA	MIMI
19135	SÃO JOÃO DO RIO DO PEIXE	13	VEREADOR	1,50002E+11	40456	MAZIELDO ABREU DO NASCIMENTO	MAZIELDO ABREU
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	12152	ROSÂNGELA MARIA CAVALCANTE	ROSÂNGELA MARIA
21733	SANTANA DOS GARROTES	13	VEREADOR	1,50002E+11	40244	FRANCISCA MARIA PEREIRA DA SILVA	LYYNHA SILVA
19984	MATURÉIA	12	VICE-PREFEITO	1,50002E+11	15	GILVANCI CAVALCANTE DOS SANTOS	HOMINHO DE LIÓ
20370	INGÁ	13	VEREADOR	1,50002E+11	13333	ISMAEL DA SILVA OLIVEIRA	ISMAEL OLIVEIRA
19950	CONGO	13	VEREADOR	1,50002E+11	15888	FABIANO FERNANDES DE LAGOS	FABIANO BOLACHA
21873	SÃO JOSÉ DE CAIANA	13	VEREADOR	1,50002E+11	12345	JOAQUIM ZELDEMAR DE SOUSA	DADAL DE CHICO DEZINHO
21598	RIO TINTO	13	VEREADOR	1,50002E+11	11345	FELIPE PESSOA DE SOUSA	FELIPE PESSOA
19062	CAPIM	13	VEREADOR	1,50002E+11	22222	MURILO SANTOS DO NASCIMENTO	MURILO
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	22333	EDER CAXIAS DE MENESES MAIA	EDER DA JAMPA
22110	SERRA BRANCA	13	VEREADOR	1,50002E+11	44483	MARIA LUCILEIDE JUSTULINO DOS SANTOS	LUCILEIDE SANTOS
20419	ITAPORANGA	13	VEREADOR	1,50002E+11	40610	HÉLIO RODRIGUES	HÉLIO DO BAR
19631	CABACEIRAS	13	VEREADOR	1,50002E+11	11234	METOZAEL PORTO RAMOS	ZAEL
19933	CONDE	13	VEREADOR	1,50002E+11	10888	RAYANE BELARMINO DA SILVA	RAYANE BELARMINO
19933	CONDE	13	VEREADOR	1,50002E+11	44111	JEFERSON DE SANTANA DA SILVA	JEFERSON ADVOGADO
19291	BAÍA DA TRAIÇÃO	13	VEREADOR	1,50002E+11	10555	ELIENE DOS SANTOS LIMA	ELIENE DO BENTO
20451	ITATUBA	13	VEREADOR	1,50002E+11	11123	RAFAEL ALVES DOS SANTOS	DAFINHA DO JACARÉ
22110	SERRA BRANCA	13	VEREADOR	1,50002E+11	13333	JOSÉ RENAN MAMEDE DE LIMA	RENAN MAMEDE
19798	CAMALAÚ	13	VEREADOR	1,50002E+11	15111	VERALUCIA FERREIRA FEITOSA	RUCA
20850	MASSARANDUBA	13	VEREADOR	1,50002E+11	20222	ANGÉLICA HERCULANO FÉLIX	ANGÉLICA HERCULANO
21172	PATOS	13	VEREADOR	1,50002E+11	11456	HÉBER TIBURTINO LEITE	HÉBER TIBURTINO
20834	MARI	13	VEREADOR	1,50002E+11	40333	JOSE AILTON DA SILVA BASTOS	AILTON BASTOS IRMAO DE WILSON
19712	CACIMBA DE DENTRO	13	VEREADOR	1,50002E+11	13123	FRANCISCO ILMAR BEZERRA DA COSTA	ILMAR BEZERRA
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	45000	CLEDSON RODRIGUES DA SILVA	DINHO PAPA LÉGUAS
19933	CONDE	13	VEREADOR	1,50002E+11	15111	MARTA GOMES DE LIMA FERREIRA	IRMÃ MARTA
19070	ALAGOA NOVA	13	VEREADOR	1,50002E+11	40123	CLAUDIOMIRO RODRIGUES DA SILVA	MIRO
21750	SANTA RITA	13	VEREADOR	1,50002E+11	12999	ADERALDO BENTO DA SILVA FILHO	VEREADOR KINHO
20958	MONTEIRO	13	VEREADOR	1,50002E+11	13455	VALDENICIO HERCULANO DA SILVA	VALDENÍCIO DO SINTRAF
20770	MALTA	13	VEREADOR	1,50002E+11	10456	LUCIO RODRIGUES FERREIRA	LÚCIO GÁS
20370	INGÁ	13	VEREADOR	1,50002E+11	13111	SEVERINO DO RAMO MENEZES DA SILVA	LILA ALTERNATIVO
20958	MONTEIRO	13	VEREADOR	1,50002E+11	11222	EDNA TEIXEIRA DE MELO	EDNA DO PEIXE
21172	PATOS	13	VEREADOR	1,50002E+11	44789	SUELIO CAETANO DA SILVA	SUELIO CAETANO
19658	CABEDELO	13	VEREADOR	1,50002E+11	20021	ARTHUR DE SOUZA SALES	ARTHUR SALES
21911	SÃO JOSÉ DE PIRANHAS	13	VEREADOR	1,50002E+11	40222	CAMILO JACKSON DE MENESES TAVARES	JACKSON DE ZÉ DO BODE
19933	CONDE	13	VEREADOR	1,50002E+11	77888	JOAO BATISTA DO NASCIMENTO	BATISTA
19755	CAJAZEIRAS	13	VEREADOR	1,50002E+11	40610	LAMARQUE BARROS CAMPOS DE SOUZA	LAMARQUE BARROS 
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	27577	RAQUEL DE OLIVEIRA FRANÇA	CABO RAQUEL FRANÇA
20532	JUAREZ TÁVORA	13	VEREADOR	1,50002E+11	40777	CLEÓPATRA MARTINS DA SILVA	KEL DE NINO
19259	AROEIRAS	13	VEREADOR	1,50002E+11	11333	FRANCISLANY BEZERRA DE ANDRADE	FRAN DE GRAÇA
21598	RIO TINTO	13	VEREADOR	1,50002E+11	15000	ANA PAULA DE LIMA DA FONSECA	ANA PAULA DE TCHUTCHUCA
20290	GURINHÉM	13	VEREADOR	1,50002E+11	10111	EDVANIA MARTINS DE SOUZA BRITO	VANINHA
20532	JUAREZ TÁVORA	13	VEREADOR	1,50002E+11	40444	JOSÉ WELLINGTON FEITOSA DOS SANTOS	WELLINGTON DE LITA DE AMILSON
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	20190	JOÃO BARBOSA DA SILVA	BARBOSA DE MANDACARU
20214	ESPERANÇA	13	VEREADOR	1,50002E+11	22345	MARIA GIRLEIDE DE OLIVEIRA DUARTE LIMEIRA	GIRLEIDE LOCUTORA
19470	BOM SUCESSO	13	VEREADOR	1,50002E+11	44567	FRANCISCO ALVES TEIXEIRA FILHO	CHICO DE NOVO
21172	PATOS	13	VEREADOR	1,50002E+11	15222	FABÍOLA DOS SANTOS FARIAS	FABÍOLA FARIAS
22217	SOLÂNEA	13	VEREADOR	1,50002E+11	11234	DANIELE MIRANDA MARQUES	DANIELE
19240	CARAÚBAS	13	VEREADOR	1,50002E+11	10612	MARIA ADRIANA PEREIRA DO NASCIMENTO	MARIA DO SALGADINHO
19992	CRUZ DO ESPÍRITO SANTO	13	VEREADOR	1,50002E+11	10777	IVANILDA COELHO RODRIGUES DO NASCIMENTO	NILDINHA
19275	DAMIÃO	13	VEREADOR	1,50002E+11	11333	JOAO DA SILVA CASADO	JOÃO BASÍLIO
21172	PATOS	13	VEREADOR	1,50002E+11	45777	VALMIR BENICIO DE SÁ	VALMIR BENICIO
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	15800	BELL BRASIL	BELL BRASIL
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	15981	OSCAR FERREIRA DE MELO NETO	OSCAR NETO
19399	BELÉM	13	VEREADOR	1,50002E+11	40888	ANA MARIA DE OLIVEIRA SILVA	ANA OLIVEIRA
19119	ALHANDRA	13	VEREADOR	1,50002E+11	45100	JOSINALDO VIEIRA DE ARAÚJO	NALDO DO POSTO
19585	AMPARO	13	VEREADOR	1,50002E+11	15113	ANTONIO SILVA ARAUJO	TOINHO DO PT
19607	CASSERENGUE	13	VEREADOR	1,50002E+11	13400	AUGUSTO BELARMINO DE SOUZA	AUGUSTO DA COOPERATIVA
19119	ALHANDRA	13	VEREADOR	1,50002E+11	11456	GESSICA SOARES BANDEIRA	GESSICA BANDEIRA
19976	COREMAS	11	PREFEITO	1,50002E+11	40	EDILSON PEREIRA DE OLIVEIRA	EDILSON PEREIRA
20710	LIVRAMENTO	13	VEREADOR	1,50002E+11	44123	ROZINETE ANGELINO MARANHÃO	PROFESSORA NETINHA
19291	BAÍA DA TRAIÇÃO	13	VEREADOR	1,50002E+11	40000	MARLENE MELO DA SILVA	LENINHA MELO
19119	ALHANDRA	13	VEREADOR	1,50002E+11	45000	JOSÉ LEONARDO DOS SANTOS	LÉO NISSAN
21130	OURO VELHO	13	VEREADOR	1,50002E+11	10456	AUGUSTO CESAR ANDRADE DE BRITO	DR. AUGUSTO
21636	SALGADO DE SÃO FÉLIX	13	VEREADOR	1,50002E+11	70123	JOSEANE ANDRADE FREITAS	ANE DO JUÁ
19798	CAMALAÚ	13	VEREADOR	1,50002E+11	15222	AYANNE MARIA TORRES COSTA	AYANNE
21750	SANTA RITA	13	VEREADOR	1,50002E+11	11222	FLÁVIO HENRIQUE PANTA DA SILVA	FLÁVIO PANTA
22071	SAPÉ	13	VEREADOR	1,50002E+11	10333	JOSÉ EDUARDO BARBOSA SANTOS	DUDU DO TRIGO
21172	PATOS	13	VEREADOR	1,50002E+11	15190	JOÃO CARLOS PATRIAN JÚNIOR	SARGENTO PATRIAN
21270	PIANCÓ	13	VEREADOR	1,50002E+11	10456	JOCIEL TOMAZ DOS SANTOS	JOCIEL TOMAZ
20834	MARI	13	VEREADOR	1,50002E+11	10555	KESSY JOHNNY OLIVEIRA SILVA	KESSY JOHNNY 
21970	SÃO JOSÉ DOS CORDEIROS	13	VEREADOR	1,50002E+11	22345	ADIEL DE SÁ COSTA	ADIEL
20370	INGÁ	13	VEREADOR	1,50002E+11	22333	JUSSARA MOTA DA SILVA	JUSSARA MOTA
19291	BAÍA DA TRAIÇÃO	13	VEREADOR	1,50002E+11	44123	LUCIANO FREIRE DE QUEIROZ	CHEIO DE PLANO
19780	BARRA DE SANTANA	13	VEREADOR	1,50002E+11	44567	ISMAEL RAMON DA SILVA	RAMON
21598	RIO TINTO	13	VEREADOR	1,50002E+11	10333	AILTON FERNANDES DOS SANTOS	AILTON FERNANDES
21733	SANTANA DOS GARROTES	13	VEREADOR	1,50002E+11	10222	MARCIEL VIRGULINO DA SILVA	MARCIEL VIRGULINO 
19518	BOQUEIRÃO	11	PREFEITO	1,50002E+11	55	JOÃO MARCOS DE FREITAS	MARCOS FREITAS
21490	PUXINANÃ	13	VEREADOR	1,50002E+11	44333	EDMILSON COSTA E SILVA	EDMILSON COSTA
20273	GUARABIRA	13	VEREADOR	1,50002E+11	15132	GIVANILDO ARAÚJO GOMES	NILDO DE VIVI
21377	PIRPIRITUBA	13	VEREADOR	1,50002E+11	20789	JOSINALDO JORGE DA SILVA	PROFESSOR JOSINALDO
19925	ALGODÃO DE JANDAÍRA	12	VICE-PREFEITO	1,50002E+11	18	JOSE TENORIO DA SILVA	TENÓRIO
19933	CONDE	12	VICE-PREFEITO	1,50002E+11	11	ROGACIANO CABRAL DOS SANTOS	ROGA CABRAL
22110	SERRA BRANCA	13	VEREADOR	1,50002E+11	13200	IGHOR RAFAEL LINS DO EGITO	IGHOR DO EGITO
20494	JERICÓ	13	VEREADOR	1,50002E+11	40456	CARLOS ANTONIO DE OLIVEIRA	CARLINHOS ALVES
20613	JURU	13	VEREADOR	1,50002E+11	10555	ERICA TAIS DA SILVA LIMA	ERICA TAIS
19194	ARARUNA	13	VEREADOR	1,50002E+11	15789	ANTÔNIO JANUÁRIO TORRES DA SILVA	TOINHO JACINTO
20052	CUITEGI	11	PREFEITO	1,50002E+11	15	GERALDO ALVES SERAFIM	GERALDO SERAFIM
19194	ARARUNA	13	VEREADOR	1,50002E+11	45123	JOSALDO DA SILVA NOBRE	ZALDO DE CONCEIÇÃO
19194	ARARUNA	13	VEREADOR	1,50002E+11	11211	JOELMA RIBEIRO BERNARDO DOS SANTOS	JOELMA BERNARDO
21393	PITIMBU	13	VEREADOR	1,50002E+11	40444	JOSÉ FERNANDO DE SOUZA	FERNANDO DE ANDREZA
20672	LAGOA SECA	11	PREFEITO	1,50002E+11	55	IÁCOME SUELITON COELHO JÁCOME	DR JÁCOME
21733	SANTANA DOS GARROTES	13	VEREADOR	1,50002E+11	10333	JOSÉ ROBSON AURELIANO	BIM
21113	OLIVEDOS	13	VEREADOR	1,50002E+11	15666	ANTONIA DA SILVA	ANTÔNIA
21776	SANTA TERESINHA	13	VEREADOR	1,50002E+11	10999	VERONICA LUCAS FERREIRA	VERA DA SANTANA
21598	RIO TINTO	13	VEREADOR	1,50002E+11	13000	CICERO PEREIRA DE OLIVEIRA NETO	CÍCERO DA SAÚDE
19372	BAYEUX	13	VEREADOR	1,50002E+11	11123	ROSINALDO DOS SANTOS MONTEIRO	NALDO DO ALTERNATIVO
20656	LAGOA DE DENTRO	13	VEREADOR	1,50002E+11	10777	IVONETE XAVIER DE ANDRADE	IVONETE
19135	SÃO JOÃO DO RIO DO PEIXE	13	VEREADOR	1,50002E+11	40777	CARLA CRISTIANE NOBRE DA SILVA	CRISTIANE NOBRE
20079	CURRAL VELHO	13	VEREADOR	1,50002E+11	15333	SEBASTIÃO DOMINGOS FLORENTINO	TIÃO DOMINGOS
20591	JURIPIRANGA	13	VEREADOR	1,50002E+11	55999	ANNE LUIZA SANTOS GOMES	ANNE LUIZA
21415	POCINHOS	13	VEREADOR	1,50002E+11	40444	PAULIANO LAMEC MATIAS DOS SANTOS	PAULIANO LAMEC
21750	SANTA RITA	13	VEREADOR	1,50002E+11	55777	LUCIANA FIDELIS DE SOUZA	LUCIANA FIDELIS
20877	MATARACA	13	VEREADOR	1,50002E+11	40333	JOSÉ HÉLIO AQUINO DOS SANTOS	HÉLIO CONNECT
19372	BAYEUX	13	VEREADOR	1,50002E+11	10000	IRANILDO DE OLIVEIRA ARAUJO	NILDO DE INÁCIO
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	55777	JAIRO GOMES BARBOSA	JAIRO GOMES
19534	IGARACY	13	VEREADOR	1,50002E+11	20111	WILLIAN VIEIRA NETO	WILLIAN VIEIRA
21091	OLHO D'ÁGUA	13	VEREADOR	1,50002E+11	40222	SALES DA COSTA ALVES	SALES MARIA
19615	CAAPORÃ	13	VEREADOR	1,50002E+11	70444	EDILMA DA SILVA PINTO	EDILMA CABELEIREIRA
20834	MARI	13	VEREADOR	1,50002E+11	20444	MARILENE RUFINO DA COSTA SANTOS	MARILENE FILHA DE CHICO CORRET
21032	NOVA FLORESTA	13	VEREADOR	1,50002E+11	40789	JOAO MARQUES DO NASCIMENTO	MARQUINHO
21172	PATOS	13	VEREADOR	1,50002E+11	11213	SHEYLA FERREIRA DE ARAÚJO	SHEYLA MASSARRARA
20770	MALTA	13	VEREADOR	1,50002E+11	10000	FABIO BATISTA FERREIRA	FÁBIO DA PESCA
20834	MARI	13	VEREADOR	1,50002E+11	10444	SERGIO DO NASCIMENTO FRANCA	CECE BARBEIRO
19623	GADO BRAVO	12	VICE-PREFEITO	1,50002E+11	15	NERINALDO ALEXANDRE DA SILVA	NALDINHO DE BIU DE ESTÁ
21172	PATOS	11	PREFEITO	1,50002E+11	45	RAMONILSON ALVES GOMES	RAMONILSON
22276	SUMÉ	13	VEREADOR	1,50002E+11	40111	JANE ISA SOARES DA SILVA LIMA	JANE ISA
19232	AREIAL	13	VEREADOR	1,50002E+11	20999	CRISTINA BARBOSA BENJAMIM	CRISTINA BARBOSA
19240	CARAÚBAS	13	VEREADOR	1,50002E+11	15000	CARINA NEVES DE MELO	CARINA DA LOTERICA
20958	MONTEIRO	13	VEREADOR	1,50002E+11	44789	EMERSON JOHN DE SOUSA SILVA	MECINHO COVEIRO
20214	ESPERANÇA	13	VEREADOR	1,50002E+11	55888	LUCIANA SOARES BRITO ROCHA	LUCIANA DE TIMBAUBA
19054	ALAGOA GRANDE	13	VEREADOR	1,50002E+11	40444	GILBERTO MARQUES DA SILVA	GILBERTO MARQUES
20834	MARI	13	VEREADOR	1,50002E+11	13123	LINDUARDO BERNARDINO BARBOSA	TALMATA
21512	QUEIMADAS	13	VEREADOR	1,50002E+11	10222	EMERSON WALLACE CAMPOS SOARES	EMERSON WALLACE
19780	BARRA DE SANTANA	13	VEREADOR	1,50002E+11	11456	SIMONE BARBOSA DE QUEIROZ	SIMONE
21334	PILÕES	13	VEREADOR	1,50002E+11	20333	JOSÉ CRISANTO MUNIZ DE FARIAS	CRISANTO MUNIZ
19089	CUITÉ DE MAMANGUAPE	13	VEREADOR	1,50002E+11	10123	JOÃO BATISTA DOS SANTOS	JOQUINHA
19020	SOBRADO	13	VEREADOR	1,50002E+11	40123	VITÓRIA DE OLIVEIRA BARBOSA	VITÓRIA FILHA DE PASTOR
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	33331	SEBASTIÃO CAMÊLO DE CARVALHO	BASTO DO POVÃO
22276	SUMÉ	13	VEREADOR	1,50002E+11	44444	ELIAS ANTONIO FREIRE	ELIAS FREIRE
19313	BANANEIRAS	13	VEREADOR	1,50002E+11	40777	ELIELSON DA SILVA GOMES	ELIELSON DO GESSO
19143	MATINHAS	12	VICE-PREFEITO	1,50002E+11	40	MARIZETE VIEIRA LUCENA	MARIZETE
19232	AREIAL	13	VEREADOR	1,50002E+11	10444	WILSON DINIZ DA COSTA	WILSON SÓ ALEGRIA
20850	MASSARANDUBA	13	VEREADOR	1,50002E+11	20123	ALMIR DAMIÃO DOS PRAZERES	ALMIR DA IMBIRA
19712	CACIMBA DE DENTRO	13	VEREADOR	1,50002E+11	13111	LUIZ QUIRINO DA SILVA FILHO	LUIZ QUIRINO
20931	MONTE HOREBE	13	VEREADOR	1,50002E+11	15666	PEDRO PEREIRA DE MORAIS	PEDRO DE BEBEU
21253	PEDRAS DE FOGO	13	VEREADOR	1,50002E+11	15777	JOÃO BATISTA DE ARAÚJO	JOÃO PEDREIRO
19941	BOA VISTA	11	PREFEITO	1,50002E+11	10	JOSÉ FERNANDO LEITE AIRES	FERNANDO AIRES
19992	CRUZ DO ESPÍRITO SANTO	13	VEREADOR	1,50002E+11	15999	RENATA RAYANA ELIAS DA SILVA	RENATA RAYANA
21652	SANTA CRUZ	13	VEREADOR	1,50002E+11	22444	MARIA MADALENA MOREIRA DA SILVA	MADALENA AGENTE DE SAÚDE
19372	BAYEUX	13	VEREADOR	1,50002E+11	33190	ALISSON DE OLIVEIRA SILVEIRA	CABO OLIVEIRA
20478	JACARAÚ	13	VEREADOR	1,50002E+11	13222	JOSÉ CLÁUDIO ALVES	CLÁUDIO ALVES
22276	SUMÉ	13	VEREADOR	1,50002E+11	45888	LEOPOLDINA BORGES BATISTA	NETA BORGES
19488	MATO GROSSO	13	VEREADOR	1,50002E+11	10777	ADNILSA MARIA DA SILVA	ADNILSA
22071	SAPÉ	13	VEREADOR	1,50002E+11	11050	JOSEFA DE FATIMA SILVA	FATIMA CINQUENTA
19933	CONDE	13	VEREADOR	1,50002E+11	40999	EDUARDO JORGE PEREIRA MARQUES	DR. EDUARDO MARQUES
19127	RIACHÃO DO BACAMARTE	13	VEREADOR	1,50002E+11	45789	JOSE ADRIANO DA SILVA	RAPAZINHO
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	18024	SAVIO LUCAS LACERDA DE ARAUJO	SÁVIO LACERDA
21512	QUEIMADAS	13	VEREADOR	1,50002E+11	10456	WILLIAN DA SILVA CAMPOS	PROFESSOR WILLIAN
20370	INGÁ	13	VEREADOR	1,50002E+11	40040	EDNALVA VIRGINIO DOS SANTOS	NALVA DO QUILOMBO
19526	POÇO DE JOSÉ DE MOURA	13	VEREADOR	1,50002E+11	45000	JOCELINO BARBOSA DUARTE	JOCELINO BARBOSA
20214	ESPERANÇA	13	VEREADOR	1,50002E+11	11340	MARIA DA PENHA PEREIRA DO NASCIMENTO SANTOS	PENHA DA MERENDA
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	30010	MARCOS ANTÔNIO ALVES	SARGENTO ALVES
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	18370	ALBERTO VIEIRA DE OLIVEIRA	ALBERTO VIEIRA
19526	POÇO DE JOSÉ DE MOURA	13	VEREADOR	1,50002E+11	70456	GERALDO WILSON DE ANDRADE	GERALDINHO
19828	RIACHO DE SANTO ANTÔNIO	13	VEREADOR	1,50002E+11	40123	CARLOS ADRIANO BARBOSA	ADRIANO DO DAMASIO
20699	LASTRO	12	VICE-PREFEITO	1,50002E+11	40	IRISMAR MENDES DINIZ	IRISMAR SABIÁ
19038	AGUIAR	13	VEREADOR	1,50002E+11	44123	IRACI MENDES CABRAL	DUZINHA
21075	NOVA PALMEIRA	13	VEREADOR	1,50002E+11	40000	GILVAN DANTAS DE MENDONÇA	GILVAN PRIMEIRISSIMA
19933	CONDE	13	VEREADOR	1,50002E+11	10111	ERINALDO NASCIMENTO DE MELO	NALDO QUILOMBOLLA
19151	ARAÇAGI	13	VEREADOR	1,50002E+11	45777	PATRICIA DE OLIVEIRA SILVA SANTANA	PATRICIA DA COREIA
19020	SOBRADO	13	VEREADOR	1,50002E+11	13222	JOILSON PEREIRA DA SILVA	JOILSON
19623	GADO BRAVO	13	VEREADOR	1,50002E+11	15111	EWERTHON PEREIRA DO NASCIMENTO	EWERTHON MALOMBADO
21750	SANTA RITA	13	VEREADOR	1,50002E+11	33223	PAULO LUIZ DA SILVA	PAULO LUIZ
19283	SOSSÊGO	13	VEREADOR	1,50002E+11	15789	PEDRO FERREIRA DOS SANTOS	PEDRO DE ZUMIM
20010	CUBATI	13	VEREADOR	1,50002E+11	10000	EDICARLOS ALVES PEREIRA	PEQUENO DE ANTONIO DE ELITA
21636	SALGADO DE SÃO FÉLIX	13	VEREADOR	1,50002E+11	44000	ANTONIO LEMOS DE MOURA	ANTONIO RAPOSA
22039	SÃO SEBASTIÃO DE LAGOA DE ROÇA	13	VEREADOR	1,50002E+11	44222	FABIO SANTOS ALMEIDA	PROFESSOR FÁBIO
19119	ALHANDRA	13	VEREADOR	1,50002E+11	15344	EDILSON PEREIRA DA SILVA	CHICO DO POVO
21350	PILÕEZINHOS	13	VEREADOR	1,50002E+11	44567	PETRÔNIO DOS SANTOS RICARDO	PEPÉ DE OTÁVIO
22217	SOLÂNEA	13	VEREADOR	1,50002E+11	11456	SILVANETE SANTOS DA SILVA	NETE
19402	SÃO BENTINHO	12	VICE-PREFEITO	1,50002E+11	11	HILDEBRANDO DE ALMEIDA SOUZA	BAMBAM
19232	AREIAL	13	VEREADOR	1,50002E+11	15111	FRANCISDALVA DINIZ SOUZA	FRAN
20338	IBIARA	13	VEREADOR	1,50002E+11	15777	CARLA BETÂNIA ALVES DE SOUSA	CARLA DE NEGUINHO DO TRATOR
21415	POCINHOS	13	VEREADOR	1,50002E+11	15380	JULIO CEZAR CARDOZO RIBEIRO	JULINHO
